URL,Name,Description,Duration,Price,Technology 
https://stepik.org/course/118590/info,Ember.js,"Данный курс предназначен как для начинающих, так и для практикующих фронтенд-разработчиков, которые хотят научиться использовать JavaScript-фреймворки в своей профессиональной деятельности. Обучение будет проходить на примере работы с фреймворком Ember.js.",11,1999,"['JavaScript', 'Java']"
https://stepik.org/course/111297/info,TypeScript с нуля - полный курс и паттерны проектирования,Полный курс по современному TypeScript в 2022 году и ООП паттернам проектирования для создания поддерживаемых приложений,20,2999,['JavaScript']
https://stepik.org/course/2223/info,JavaScript для начинающих,"В данном курсе рассмотрены основы программирования на JavaScript а также некоторые инструменты и модели данных, необходимые для практического использования JavaScript.",6,0,"['JavaScript', 'Java']"
https://stepik.org/course/134850/info,JavaScript Базовый уровень,"Самый полный курс по JavaScript для начинающих программистов на платформе Stepik! Этот курс идеально подходит для программистов, которые хотят изучить основы языка программирования JavaScript. В ходе курса вы узнаете основные концепции языка, включая переменные, типы данных, условные конструкции, циклы, функции и объекты. Курс также включает в себя большое количество практических заданий, которые помогут закрепить полученные знания.",53,2299,"['JavaScript', 'Java', 'Веб-разработка']"
https://stepik.org/course/105538/info,"Node.js - с нуля, основы и построение архитектуры приложений",Полный курс по написанию приложений на Node.js и построению масштабируемой и поддерживаемой архитектуры!,19,2999,"['JavaScript', 'Веб-разработка']"
https://stepik.org/course/2473/info,JavaScript. Introduction for beginners,"In this course will be described common language features, which can be implemented to all runtime environments, in accordance with the ECMAScript 6 standard.",1,0,"['JavaScript', 'Java']"
https://stepik.org/course/174659/info,JavaScript с нуля (теоретический и практический курс),"В курсе даются основы программирования на JavaScript. Мы познакомимся с такими понятиями как представление данных в памяти, стандарты именования, кодирование строк и многими другими. Изучение основ программирования с самого нуля требует особого способа организации учебного материала. Необходимо первичное привыкание к языковым конструкциям, погружение в язык.",4,0,"['JavaScript', 'Java']"
https://stepik.org/course/53182/info,JavaScript. Программирование от основ до веб-приложений(+Vue.js),"В ходе курса вы быстро, но подробно изучите сам JS, решая задачи из реальной работы, создадите собственный проект - небольшое веб-приложение с интерфейсами, работой с api и хранением данных в local storage, реактивными компонентами, поработаете с JQuery и github.
В конце курса будут рассмотрены более серьёзные популярные технологии JS, такие как Vue.js.",21,1099,"['JavaScript', 'Java']"
https://stepik.org/course/86379/info,Полный курс по JavaScript - понимаем тонкости языка,Освой JavaScript на уровне Senior и получи желаемую должность. Практика на примерах из реальных проектов.,3,2900,"['JavaScript', 'Java']"
https://stepik.org/course/180306/info,Fullstack C# Developer. ASP.NET Core + React.js,"Начните разрабатывать современные SPA приложения с помощью технологий ASP.NET Core и React.js. По ходу курса вы создадите приложение для ведения блога с возможностью регистрации, создания своей ленты с постами и отображения своей страницы для общего доступа.",11,7500,"['C#', 'JavaScript']"
https://stepik.org/course/13929/info,Hexlet: Введение в программирование (JavaScript ES6),"Что такое компьютер на самом деле? Понимает ли он языки программирования? Как писать код и свои программы? Этот курс посвящен ответам на эти и другие интересные и, иногда, странные вопросы. Мы изучим природу компьютеров и кода, и рассмотрим важные фундаментальные концепции, которые помогли родиться современным машинам, мобильным телефонам, интернету... почти всему, с чем мы имеем дело каждый день!",7,0,"['JavaScript', 'Java']"
https://stepik.org/course/114165/info,Фундаментальный JavaScript,Современный JavaScript с основ до продвинутых техник. Для начинающих и желающих закрыть пробелы и попрактиковаться.,22,3200,"['JavaScript', 'Java', 'Веб-разработка']"
https://stepik.org/course/113402/info,"Frontend разработчик на HTML, CSS и JavaScript","Начните зарабатывать деньги освоив самое важное для веб-разработчика. Изучим HTML, CSS, JavaScript, Figma, Photoshop, VS Code, Emmet, BEM, Bootstrap, Vue, Git, GitHub, Gulp. Расскажу как составить портфолио, резюме и взять первый заказ на фрилансе.",67,7700,"['JavaScript', 'Java', 'Веб-разработка']"
https://stepik.org/course/158971/info,JavaScript (lite),"Курс JavaScript Lite предназначен для тех, кто хочет изучить язык программирования JS и научиться создавать динамические Web-страницы и интерактивные приложения с помощью языка программирования JavaScript. ",6,490,"['JavaScript', 'Java']"
https://stepik.org/course/130424/info,Полный курс по JavaScript - С нуля до результата!,В этом курсе вы найдете все о современном языке программирования Java Script. Станьте Front-end разработчиком на JavaScript.,30,2490,"['JavaScript', 'Java', 'Веб-разработка']"
https://stepik.org/course/95448/info,"NestJS - с нуля, современный backend на TypeScript и Node JS","Полный курс по современному Backend на NodeJS, TypeScript и MongoDB с использованием лучший практик и фреймворка NestJS!",12,2999,"['JavaScript', 'Веб-разработка']"
https://stepik.org/course/103167/info,JavaScript. A3 Задачи,"Задачи на программирования на языке JavaScript, формат ввода-вывода делает задачи похожими на задачи на других языка программирования. В курсе используется синтаксис современного стандарта ES6.",33,0,"['JavaScript', 'Java']"
https://stepik.org/course/113653/info,Супер курс по языку JavaScript,Самый полный обучающий курс по изучению языка программирования JavaScript от автора образовательного канала ITDoctor,25,2800,"['JavaScript', 'Java', 'Веб-разработка']"
https://stepik.org/course/19590/info,Atomic Kotlin. Free sample,"Free sample of AtomicKotlin book.
See http://atomickotlin.com/ for more details.",8,0,['Kotlin']
https://stepik.org/course/131507/info,PRO Kotlin. Основы программирования,"Курс посвящен базовым понятиям программирования: типы данных, операторы, переменные, условия, циклы, массивы и функции. Он является вводным и подойдет слушателям с небольшим опытом или вообще без опыта программирования. Обучение будет проходить на языке программирования Kotlin.",32,0,['Kotlin']
https://stepik.org/course/53539/info,Kotlin Getting Started,Einsteigerkurs für Kotlin zum Teil basierend auf Java-Kenntnissen,3,0,"['Kotlin', 'Java']"
https://stepik.org/course/121507/info,Android разработка: Базовый курс + Основы программирования,"С нуля изучаем все, что нужно, чтобы начать карьеру в Андроид разработке. Предварительные знания не требуются.",27,3373,"['Android', 'Kotlin']"
https://stepik.org/course/182328/info,Тестировщик мобильных приложений: Android и iOS,"Курс для тех, кто хочет стать тестировщиком мобильных приложений и освоить BrowserStack, XCode, Android Studio и Charles Proxy.",5,1999,"['Android', 'Kotlin', 'Тестирование']"
https://stepik.org/course/118541/info,Kotlin – быстрый старт,"В этом курсе мы изучим все, что нужно, чтобы перейти с Java на Котлин. По его окончании, все, что вы до этого писали на Java, вы сможете написать на Kotlin. Шаг за шагом мы будем продвигаться к цели. Мы начнем со стандартного Hello World и постепенно изучим все основы, включая много новых вещей, которых не было в Java, таких как: extension-функции, функциональное программирование, data-классы и многое другое.",10,1249,"['Kotlin', 'Java']"
https://stepik.org/course/81189/info,"Android App – игра ""Крестики-Нолики"" на Kotlin","Создадим одну из самых популярных игр - ""Крестики-Нолики"" (Tic-tac-toe) для Android.
Увлекательная серия коротких и познавательных уроков.",3,290,"['Kotlin', 'Android']"
https://stepik.org/course/175874/info,Изучение Kotlin: Для начинающих,На этом курсе вы узнаете базовый синтаксис Kotlin и его продвинутые возможности на примере решения практических задач.,3,950,['Kotlin']
https://stepik.org/course/130490/info,Kotlin JVM – курс для начинающих,"Курс с большим количеством тренировочных задач, удобный для самостоятельного изучения. ",27,690,['Kotlin']
https://stepik.org/course/4792/info,Разработка Android-приложений на Kotlin,"Задача курса - дать базовое понимание мобильной разработки для платформы Android на языке программирования Kotlin.  В рамках курса рассказывается как настроить среду разработки, отлаживать приложения, проектировать и программировать не сложные пользовательские интерфейсы.",15,0,"['Kotlin', 'Android']"
https://stepik.org/course/117314/info,Android: Профессиональный уровень +  Подготовка к собеседованию,"Курс предназначен для тех, кто уже знает основы Android разработки и языка Kotlin. Здесь вы изучите все, что нужно, чтобы быть готовым к устройству на работу на должность Junior Android Developer. Вас ждут такие темы как Dagger, корутины, чистая архитектура, основные компоненты Android и многое другое",31,3874,"['Kotlin', 'Android']"
https://stepik.org/course/5703/info,Разработка мобильных приложений для Android,"Это краткий курс для тех, кто хочет создавать приложения для платформы Android. Повторяя по шагам действия преподавателя, можно написать простейшее работающее приложение.",4,0,"['Android', 'Kotlin']"
https://stepik.org/course/180557/info,Мобильное тестирование(Android\IOS) Junior,"🔥Мощный курс для тех кто стартует в тестировании и хочет чувствовать себя уверенно в мобилках.📱
В курсе: практика с мобильными приложениями, видео-лекции + конспекты лекций, задания и вопросы которые помогут на собесах.
Подготовиться самостоятельно очень тяжело, ведь про мобильную разработку очень мало информации в открытом источнике, а ещё меньше всего можно найти опыт коллег что бы понять как всё работает ""изнутри"". 
Курс составлен для полностью самостоятельного прохождения.",5,990,"['Android', 'IOS', 'Kotlin', 'Тестирование']"
https://stepik.org/course/127303/info,Программирование на Kotlin - игра Марио,"Курс по основам программирования на примере создания игры ""Марио"" на языке Котлин (Kotlin).
",11,0,['Kotlin']
https://stepik.org/course/154096/info,PRO Kotlin. Курс для продвинутых,"Курс дает полное представление, что из себя представляет язык Kotlin. Знания, которые есть в курсе, необходимы для работы junior Kotlin разработчика",23,4990,['Kotlin']
https://stepik.org/course/5448/info,Введение в Kotlin JVM,"Курс не завершен!

В данном курсе учащимся предлагается изучить современный язык Kotlin, компилируемый в Java-байткод, JavaScript, а в скором времени и в native-код.",10,0,"['JavaScript', 'Kotlin', 'Java']"
https://stepik.org/course/2852/info,Kotlin,"This problem set is based on official Kotlin Koans, which are released under the MIT License.",5,0,['Kotlin']
https://stepik.org/course/125685/info,Jetpack Compose с нуля,Создаем мобильный клиент VK для отображения ленты новостей с применением самого современного подхода к построению UI - Jetpack Compose.,32,3123,['Kotlin']
https://stepik.org/course/179348/info,Основы Linux,"Linux является основой, без которой невозможно представить работу с современным стеком технологий. Всё больше организаций внедряют в свою работу облачные решения, контейнеризацию и оркестрацию, работа которых невозможна без Linux.",8,2999,['Linux']
https://stepik.org/course/2051/info,Разработка модулей ядра Linux,"Данный курс посвящен программированию в ядре Linux. Слушатели узнают об архитектуре ядра, научатся разрабатывать драйверы простейших символьных устройств, узнают о приницпах работы с внутренними структурами.",9,0,['Linux']
https://stepik.org/course/125840/info,Astra Linux для пользователя,"В курсе рассказывается об отечественной операционной системе Astra Linux с точки зрения пользователя, который впервые его видит. Никакой сложной теории. Только практические действия для решения  ежедневных задач.
Так же бонусом в конце курса покажем сеанс чёрной магии, как установить Microsoft Office на Astra Linux.",1,0,['Linux']
https://stepik.org/course/195504/info,Русский сертификационный экзамен LPI Linux Essentials 010-160 ,"Чтобы сдать сертификационный экзамен LPI Linux Essentials 010-160, нужно решать тесты к нему. Также в данном курсе можно просто проверить свои базовые знания ОС Linux.",2,598,['Linux']
https://stepik.org/course/175404/info,Работа в командной строке на Bash,"Вы научитесь работать в командной строке linux. Познакомитесь с множеством команд для поиска файлов, их просмотра. ",1,2900,['Linux']
https://stepik.org/course/198586/info,Русский экзамен LPI Linux Essentials 010-160 (краткая версия),"Чтобы сдать сертификационный экзамен LPI Linux Essentials 010-160, нужно решать тесты к нему. Также в данном курсе можно просто проверить свои базовые знания ОС Linux.",1,0,['Linux']
https://stepik.org/course/548/info,Основы программирования для Linux,"Курс нацелен на изучение основ программирования в операционной сиcтеме Linux. Он затрагивает базовый инструментарий и все основные компоненты: управление процессами, межпроцессные взаимодействия, сетевые возможности.",11,0,['Linux']
https://stepik.org/course/185283/info,Терминал Linux. Основы работы в командной строке.,"Авторский видеокурс от преподавателя онлайн школ GeekBrains и Otus.
",7,799,['Linux']
https://stepik.org/course/181507/info,Linux - администрирование - Bash: кладовая полезных знаний,"В данном курсе нас с вами ждёт путешествие по основам работы системного администратора в операционных системах на базе Linux. Главным нашим инструментом будет Bash, попробуем с ним подружиться и взглянем на типичные задачи системного и сетевого администрирования. Также нас ждёт немало интересных теоретических выкладок по системам, сетям и кибербезопасности.",16,0,['Linux']
https://stepik.org/course/73/info,Введение в Linux,"Курс знакомит слушателей с операционной системой Linux и основами её использования. В рамках курса мы покажем как установить Linux на ваш компьютер, расскажем о программах в нем, поработаем в терминале, зайдем на удаленный сервер и рассмотрим еще несколько продвинутых тем. Стоит отметить, что курс не является исчерпывающим и рассказывает только о базовых возможностях Linux, но, несмотря на это, рассказанного материала достаточно для успешного выполнения разноплановых задач в системе Linux.",10,0,['Linux']
https://stepik.org/course/185439/info,Терминал Linux. Основы работы. (Краткий видеокурс),"Сколько времени нужно на изучение основ терминала Linux? Несколько часов видео, пара десятков задачек на проверку - и можно начинать работать!
",3,0,['Linux']
https://stepik.org/course/195426/info,LPI Linux Essentials 010-160 Certification Exam Practice,"Want to pass LPI 010-160 exam? You need practice, not just watching entertaining videos!
Want to pass LPI 010-160 exam? You need practice, not just watching entertaining videos!
",1,398,['Linux']
https://stepik.org/course/124646/info,Linux CLI,"Linux CLI, или умение пользоваться терминалом - жизненно необходимый навык для каждого IT-специалиста (даже если вы работаете на Windows и используете только графическую оболочку).
На данном курсе мы рассмотрим материал, который с лихвой покроет ваши нужды как пользователя/разработчика/QA.",1,0,['Linux']
https://stepik.org/course/114923/info,Основы командной строки в linux системах,"Курс знакомит посетителей с операционной системой Linux и основами использования командной строки. В рамках курса мы рассмотрим историю Linux и использование основных команд в командной строке.
Время и силы, которые вы потратите на обучение, ни в коем случае не будут потрачены впустую, они обязательно окупятся.",1,0,['Linux']
https://stepik.org/course/162676/info,Администрирование Linux,"Подробный курс, подходящий и для новичков, и для продолжающих обучение людей, имеющих отношение к IT. Курс отлично подходит для начинающих DevOps инженеров, разработчиков и даже будет полезен тестировщикам. Помимо базовых вещей, в курсе раскрываются такие вещи, как управление процессами, работа в vi(m), мониторинг событий, управление службами, управление программным обеспечением, права доступа и многое другое интересное!",10,399,['Linux']
https://stepik.org/course/169291/info,Командная строка для разработчиков – cli-for-dev,"Вы научитесь выжимать максимум из клавиатуры, работая в Linux-терминале на примере Ubuntu. В курс входит достаточная теория по внутренностям Linux и много практики в терминале. Новые занятия выходят примерно раз в неделю.",1,0,['Linux']
https://stepik.org/course/126085/info,Linux - начало пути.,"Курс предназначен для тех, кто впервые знакомится с операционной системой LInux.
Рассматриваются основы работы в ОС Linux. ",3,0,['Linux']
https://stepik.org/course/1780/info,Операционные системы,"Курс об основах внутреннего устройства ядра ОС. Несмотря на краткость, информации, данной в курсе, достаточно для написания простейшей многозадачной ОС. Для того чтобы работать с примерами, вам понадобятся средства разработки GNU (компилятор языка С и компоновщик) и утилита make.",9,0,['Linux']
https://stepik.org/course/762/info,Основы Linux,"Курс основан на книге ""Фундаментальные основы Linux"".
Оригинал: Linux Fundamentals.
Автор: Paul Cobbaut.
Перевод: А.Панин.
Книга распространяется на основе лицензии GNU GPL 1.3.",7,0,['Linux']
https://stepik.org/course/171984/info,Командная строка Linux,"Стань настоящим гуру Линукса, начав с самых основ. Разложим сложные концепты простым языком и сформируем целостный образ мышления вокруг Linux. Закрепим знания на десятке практических задач с автоматической проверкой. Практиковаться
будем на наших серверах – в онлайн-версии VS Code с доступом к терминалу",8,3900,['Linux']
https://stepik.org/course/158385/info,PRO Go. Основы программирования,"Курс посвящен базовым понятиям программирования: типы данных, операторы, переменные, условия, циклы, массивы и функции. Он является вводным и подойдет слушателям с небольшим опытом или вообще без опыта программирования. Обучение будет проходить на языке программирования Go.",29,0,['Golang']
https://stepik.org/course/128260/info,Разработка веб-приложений на Go (GoLang),"Для разработчиков которые хотят перейти на Go (GoLang) с другого языка и уже знакомы с основами Go. Курс затрагивает самые востребованные темы, для того чтобы начать писать REST API.",6,990,"['Golang', 'Веб-разработка']"
https://stepik.org/course/133305/info,Thank Go! Стандартная библиотека Golang,"Осваиваем пакеты библиотеки Go на практических задачах. Текст, даты, алгоритмы, файлы, JSON, HTTP, SQL и многое другое.",24,900,"['SQL', 'Golang']"
https://stepik.org/course/114432/info,GOLANG NINJA. Искусство работы с ошибками и безмолвной паники,"Специализация в двух частях, в течение которой мы учимся фундаментальным вещам – правильно ошибаться и паниковать в Go.",1,39620,['Golang']
https://stepik.org/course/101420/info,GOLANG NINJA. Искусство безмолвной паники,"Без паники – мы не на Титанике!

По полочкам разбираем панику в Go, а также неотрывно связанный с ней механизм отложенных функций.",19,21790,['Golang']
https://stepik.org/course/51100/info,Программирование на Go,"Вводный курс по языку программирования Go. После курса вы сможете написать своё сетевое многопоточное приложение чата, научитесь получать данные по сети и разбирать их (парсить), поймёте, где и как можно применять Go. Во время обучения вас ждет пояснение теории в коротких видео, много практики (более 50  заданий), поддержка от автора курса.
",13,4400,['Golang']
https://stepik.org/course/54403/info,Программирование на Golang,"Курс посвящен основам языка программирования Golang. Курс будет полезен тем, кто уже имеет базовый опыт в программировании. На курсе будет рассмотрена теория, подкрепленная практикой.",27,0,['Golang']
https://stepik.org/course/133280/info,Thank Go! Многозадачность в Golang,"Осваиваем инструменты многозадачности (concurrency) в Go на практических задачах. Горутины, каналы, композиция, конвейеры, время, контекст и синхронизация.",18,900,['Golang']
https://stepik.org/course/96832/info,Thank Go! Golang на практике,"Осваиваем Golang на практических задачах. Для опытных разработчиков, которые хотят быстро начать применять Go в работе.",50,3000,['Golang']
https://stepik.org/course/89381/info,GOLANG NINJA. Искусство работы с ошибками,"Уверены ли вы, что ваш код по работе с ошибками не стыдно показать людям? 

Практически год ежедневной работы потребовался для создания курса на такую, казалось бы, очевидную тему.",33,27730,['Golang']
https://stepik.org/course/10498/info,Летняя Java школа,"Летняя школа программиста Кадетский корпус школа ИТ. Курс состоит из 2 модулей:
1) Базовый синтаксис Java.  
2) Основы объектно-ориентированного программирования.  
Курс рассчитан на две недели. ",27,999,['Java']
https://stepik.org/course/184219/info,Работа с документами в Java (новогодняя цена!),"Реализация небольшого консольного приложение на Spring Shell,
которое демонстрирует основы эффективной работы с документами
XML(JAXB, StAX, XPath, XSLT 2.0, XSD),PDF(Apache FOP, iTextPDF), Excel(Apache POI)",1,1450,['Java']
https://stepik.org/course/124803/info,Основы языка Java,"Откройте дверь в мир возможностей Java! С этим курсом Вы создадите фундамент своих знаний: научитесь писать простые программы, разберетесь с типами данных, алгоритмическими конструкциями, массивами и строками, поймете принципы создания статических методов и передачи параметров. Благодаря тщательно подобранному контенту вы изучите основы Java без необходимости дополнительных поисков в Интернете. Присоединяйтесь к нам сейчас и сделайте свой первый шаг к тому, чтобы стать опытным Java-разработчиком!",26,0,['Java']
https://stepik.org/course/53650/info,Java - ваш ...надцатый язык. Быстрое введение в Java,"Курс рассчитан на специфичную аудиторию, а именно - на опытных программистов, которым необходимо срочно освоить еще один язык программирования и немедленно начать на нем работать. ",5,0,['Java']
https://stepik.org/course/56704/info,Подготовка к собеседованию Java,"Курс-помощник в подготовке к прохождению собеседования на позицию Java-разработчик. Позволяет разобрать теоретические и практические вопросы, которые наиболее часто задают интервьюеры кандидату.",33,799,['Java']
https://stepik.org/course/92714/info,Java. Первые шаги!,"Программирование на языке JAVA, для всех от 10 лет и старше, с любым уровнем начальных знаний от одного из ведущих ИТ-экспертов в России по разработке программного обеспечения.",12,2000,['Java']
https://stepik.org/course/172057/info,"(РЕДАКТИРУЕТСЯ) Введение в программирование с нуля, на Java.","Плавное и последовательное обучение программированию для абсолютных новичков. Используем язык Java.
Нет опыта программирования или не знаете с чего начать? Этот курс создан специально для вас!",1,1990,['Java']
https://stepik.org/course/58514/info,Legasoft Java,"Курс по изучению языка программирования Java. На нём вы узнаете основы языка программирования, научитесь писать свои первые программы, парсить сайты, работать с АПИ других сайтов и т.п. ",13,0,['Java']
https://stepik.org/course/146/info,Разработка веб сервиса на Java (часть 1),"Изучение Java, на примере разработки веб-сервера. Первая часть курса: основы разработки серверной части веб-приложений. Пройдя курс, вы глубже поймете затронутые темы ООП и проектирования, попробуете себя в роли разработчиков серверной части веб-приложений.",11,0,['Java']
https://stepik.org/course/113793/info,Jenkins в работе,"Вы узнаете основы Jenkins, разберемся на практике с базовыми проектами. Далее изучим на сквозных примерах возможности Jenkins для CI/CD. Во второй части курса как только вы поймете базовые вещи, перейдем к написанию кода на Groovy, разберемся с синтаксисом Jenkins Pipeline. В третьей части курса мы изучаем язык программирования Groovy. В результате вы сможете писать/читать код Groovy для Jenkins Pipeline.",13,2000,['Java']
https://stepik.org/course/174763/info,Flink на Scala (Java API),"Курс для тех, кто хочет познакомиться с потоковой обработкой данных и научиться обрабатывать непрерывно поступающие данные на Flink.",1,5680,['Java']
https://stepik.org/course/115372/info,Spring для начинающих,"Изучение Spring на простых примерах для начинающих.
Надоело пытаться выучить Spring по нескольким источникам? Тогда этот курс точно для Вас!",21,1350,['Java']
https://stepik.org/course/1595/info,"Java. Functional programming [OLD, 2017]","The course introduces elements of functional programming in Java 8. 
After completing this course, you will have a basic understanding of lambda expressions, functional interfaces, stream API, lazy evaluation, currying and monads.",9,0,['Java']
https://stepik.org/course/133183/info,Объектно-ориентированное программирование  на Java,"Окунитесь в мир объектно-ориентированного программирования!  Научитесь создавать и использовать классы, разберитесь с принципами ООП и их реализацией в Java, изучите паттерны проектирования приложений. 
Если Вы новичок в ООП и к тому же изучаете Java – этот курс для Вас!
",56,2000,['Java']
https://stepik.org/course/90684/info,Легкий старт в Java. Вводный курс для чайников,Вводный курс по языку программирования Java. Доступно изложенный материал и большое количество задач.,26,0,['Java']
https://stepik.org/course/186/info,Разработка веб сервиса на Java (часть 2),"Изучение Java, на примере написания веб сервера. Вторая часть курса: углубленное изучение возможностей языка на примере доработки веб-сервера до промышленного уровня. Пройдя курс, вы глубже поймете затронутые темы ООП и проектирования,  что позволит вам сформировать набор приложений (библиотек), который вы сможете использовать в промышленной разработке.",8,0,['Java']
https://stepik.org/course/187/info,Java. Базовый курс,Этот вводный курс познакомит слушателей с базовыми возможностями языка программирования Java.,18,0,['Java']
https://stepik.org/course/178757/info,Java для начинающих Полный курс по Джаве с нуля,"Откройте дверь в мир программирования с этим уникальным курсом по языку Java ! Независимо от вашего уровня подготовки, мы создали хорошую понятную программу для тех, кто хочет войти в мир программирования. Так же хочется  отметить, что курс качественно записан, хороший уровень ""картинки"" и звука, всё это поможет вам обучаться более продуктивно.",7,1890,['Java']
https://stepik.org/course/115517/info,JAVA – получи Чёрный Пояс!,"Разъяснение серьёзных тем доступными словами на простых примерах. 
Надоело пытаться выучить Java по нескольким источникам? Тогда этот курс точно для Вас!",25,1350,['Java']
https://stepik.org/course/116286/info,"Тестирование ПО: Автотесты для API с Java, REST Assured и TestNG","Курс ""Тестирование ПО: Автотесты для API с Java, REST Assured и TestNG"" знакомит тестировщиков ПО с часто встречающимися задачами при тестировании backend приложений. На примере простого микро сервиса вы увидите что собой представляет REST API. Какие основные подходы для тестирования ПО используются при его проверках. С помощью каких инструментов и библиотек пишутся автотесты и создаются тестовые фреймворки.",2,1500,"['Java', 'Тестирование']"
https://stepik.org/course/119621/info,Java Задачник. Первая ступенька.,"Всем привет. Это задачник по ЯП (язык программирования) java. В сети много информации по теории: статей, книг, видео курсов, но очень мало мест, где можно порешать задачки по темам, с которых и начинается кодинг. Здесь будут практические задания. Это курс, где вы сделаете первые шаги в кодинге.",1,500,['Java']
https://stepik.org/course/119500/info,Основы Java для автоматизации тестирования.,"Данный курс – это основа, которая позволит вам комфортно погрузиться в мир языка Java, и далее совершенствовать свои знания и оттачивать их на практике. В данном курсе вы изучите фундаментальные основы языка и концепции объектно-ориентированного программирования, попробуете запустить свое первое приложение, потренируетесь использовать основные элементы программирования, создавать классы в Java, работать со строками и многое другое.",23,0,['Java']
https://stepik.org/course/138316/info,Spring Framework: Фундаментальные основы,"Курс Spring Framework даст вам глубокое понимание, как работает spring под капотом. 
Сочетание теории и практики поможет вам еще лучше понять тему. Есть даже материалы для самостоятельного изучения. Успешно пройдите курс и получите сертификат.",10,599,['Java']
https://stepik.org/course/172528/info,Java: основы многопоточности,"Предобучение перед курсом ""Многопоточное программирование на Java"". Задача - пройтись по базовым темам многопоточки и заполнить пробелы, если они есть",2,0,['Java']
